2454,879,0.193023,movie
24428,99861,0.362738,movie
24428,271110,0.329045,movie
24428,68721,0.312195,movie
24428,1771,0.29824,movie
24428,1726,0.291999,movie
24428,102899,0.285738,movie
24428,10138,0.278682,movie
24428,100402,0.255081,movie
24428,118340,0.254514,movie
24428,76338,0.250387,movie
24428,36657,0.245256,movie
24428,166424,0.24099,movie
24428,1724,0.240021,movie
24428,49538,0.225913,movie
24428,2080,0.218537,movie
1865,58,0.384012,movie
1865,22,0.296562,movie
1865,72197,0.284375,movie
1865,285,0.269408,movie
1865,173,0.259238,movie
1865,57800,0.255583,movie
1865,11968,0.232834,movie
1865,10339,0.223699,movie
1865,18808,0.221079,movie
1865,17578,0.220534,movie
1865,109424,0.216007,movie
1865,15511,0.215562,movie
1865,266647,0.209338,movie
1865,597,0.205422,movie
1865,9593,0.200111,movie
41154,8831,0.268926,movie
41154,43630,0.231455,movie
41154,5175,0.224544,movie
41154,49530,0.224271,movie
41154,608,0.21715,movie
41154,607,0.216025,movie
41154,227719,0.20702,movie
41154,84332,0.200446,movie
41154,10771,0.197028,movie
41154,11232,0.196429,movie
41154,16633,0.188982,movie
41154,14139,0.188982,movie
41154,59967,0.188982,movie
41154,127585,0.186097,movie
41154,14014,0.180021,movie
122917,49051,0.510113,movie
122917,57158,0.484544,movie
122917,122,0.360805,movie
122917,120,0.354044,movie
122917,121,0.344265,movie
122917,607,0.238514,movie
122917,257932,0.220684,movie
122917,184315,0.178907,movie
122917,68735,0.175682,movie
122917,1995,0.154983,movie
122917,1271,0.154983,movie
122917,2486,0.154919,movie
122917,9678,0.148567,movie
122917,47933,0.146385,movie
122917,2114,0.142887,movie
1930,102382,0.426833,movie
1930,559,0.289122,movie
1930,557,0.275299,movie
1930,879,0.249676,movie
1930,266647,0.236345,movie
1930,16538,0.236067,movie
1930,558,0.231793,movie
1930,49730,0.224221,movie
1930,9870,0.217813,movie
1930,16441,0.202465,movie
1930,29406,0.200739,movie
1930,10073,0.194745,movie
1930,11812,0.194698,movie
1930,11370,0.191346,movie
1930,32740,0.183533,movie
20662,44896,0.201737,movie
